-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1984 through 11/10/2024 
Location: Latitude  12.9794   Longitude 77.7228 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 841.72 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_RANGE            MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M_RANGE            MERRA-2 Wind Speed at 50 Meters Range (m/s) 
WD50M                  MERRA-2 Wind Direction at 50 Meters (Degrees) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
CLRSKY_SFC_PAR_TOT     CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C) 
TS                     MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE              MERRA-2 Temperature at 2 Meters Range (C) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
CLRSKY_SFC_SW_DWN      CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,WS10M,WS10M_RANGE,WS50M_RANGE,WD50M,QV2M,RH2M,PRECTOTCORR,CLRSKY_SFC_PAR_TOT,T2M,T2MDEW,TS,T2M_RANGE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN,PS
1984,6,16,8.04,6.79,7.5,250.12,14.28,70.0,0.26,-999.0,24.62,18.08,25.92,10.27,3.78,81.7,7.25,91.17
1984,6,17,7.24,4.41,4.72,253.0,14.47,75.06,0.17,-999.0,23.29,18.28,24.25,6.72,5.14,108.5,7.06,91.33
1984,6,18,8.21,5.03,5.23,259.44,13.55,69.94,1.18,-999.0,23.73,17.26,25.2,10.27,3.1,68.8,7.14,91.41
1984,6,19,8.83,6.16,6.73,258.88,13.31,69.06,0.91,-999.0,23.73,17.01,25.23,11.43,3.17,69.3,6.92,91.44
1984,6,20,7.83,3.68,3.52,272.12,13.92,73.38,1.14,-999.0,23.19,17.71,23.98,8.62,5.58,117.0,6.78,91.33
1984,6,21,8.55,4.79,5.04,270.38,13.18,69.62,0.39,-999.0,23.34,16.84,24.36,9.23,5.53,116.0,6.84,91.31
1984,6,22,7.63,4.75,5.13,270.19,12.82,65.75,0.03,-999.0,24.01,16.39,25.73,12.37,5.27,112.0,6.98,91.37
1984,6,23,7.41,4.26,4.31,276.44,12.51,64.19,0.05,-999.0,24.28,16.06,26.1,13.11,5.22,111.0,7.18,91.46
1984,6,24,7.12,3.82,3.98,276.0,12.88,65.94,0.21,-999.0,24.13,16.5,25.78,12.24,5.41,115.3,7.03,91.43
1984,6,25,7.19,3.84,3.85,270.69,12.39,65.56,0.43,-999.0,23.58,15.8,25.25,11.05,5.42,115.1,7.08,91.39
1984,6,26,7.72,3.76,3.55,265.5,12.08,65.25,0.16,-999.0,23.17,15.48,25.12,11.38,5.3,111.7,7.01,91.45
1984,6,27,7.69,4.33,4.8,268.75,11.78,69.56,2.8,-999.0,21.37,15.15,22.62,10.0,5.99,124.1,6.83,91.54
1984,6,28,8.24,5.91,6.5,270.75,11.84,68.94,0.22,-999.0,21.78,15.15,22.75,9.38,6.08,124.6,7.04,91.47
1984,6,29,8.97,6.52,6.79,261.94,12.15,68.88,0.32,-999.0,22.29,15.47,23.51,9.62,5.54,115.2,6.92,91.4
1984,6,30,8.77,5.83,5.82,263.69,12.51,73.38,0.53,-999.0,21.57,16.0,22.58,8.7,4.01,85.1,6.93,91.37
1984,7,1,9.2,4.89,4.85,262.56,12.33,70.06,0.46,-999.0,22.27,15.83,23.84,12.06,4.13,89.0,7.27,91.34
1984,7,2,9.13,5.14,5.2,253.56,13.0,69.56,0.8,-999.0,23.33,16.65,25.12,12.64,4.97,107.4,7.27,91.32
1984,7,3,7.71,4.17,4.34,259.31,14.22,71.25,0.2,-999.0,24.25,18.05,25.9,11.38,4.7,100.6,7.29,91.29
1984,7,4,7.2,4.77,5.33,263.44,14.47,74.38,0.13,-999.0,23.55,18.27,24.49,8.25,6.0,124.8,7.31,91.25
1984,7,5,7.37,4.76,5.13,269.19,13.55,66.31,0.01,-999.0,24.83,17.22,26.84,12.59,4.12,87.5,7.09,91.23
1984,7,6,6.45,3.78,3.82,271.12,14.28,71.38,0.82,-999.0,24.21,18.12,25.83,10.47,6.77,139.3,7.26,91.24
1984,7,7,5.39,3.36,3.65,266.38,14.04,71.81,0.38,-999.0,23.8,17.84,25.43,9.72,6.87,141.8,7.13,91.3
1984,7,8,5.09,3.2,3.02,275.56,13.98,72.56,0.44,-999.0,23.4,17.79,24.57,7.8,5.76,119.2,7.17,91.28
1984,7,9,5.42,2.52,2.65,288.81,13.92,67.81,0.2,-999.0,24.78,17.69,26.88,11.27,4.45,94.9,7.3,91.23
1984,7,10,3.57,5.13,6.86,288.81,13.49,65.31,0.07,-999.0,24.73,17.1,26.4,9.77,5.65,119.8,7.23,91.15
1984,7,11,3.02,3.42,3.68,281.06,14.28,74.94,5.41,-999.0,22.96,18.08,24.02,6.01,5.07,108.9,7.31,91.22
1984,7,12,3.39,2.16,2.66,253.88,15.01,79.56,4.48,-999.0,22.9,18.94,23.77,7.29,5.68,119.2,7.34,91.27
1984,7,13,4.84,3.07,2.6,232.56,15.26,80.38,6.54,-999.0,23.06,19.19,24.08,8.23,4.09,86.5,7.11,91.32
1984,7,14,7.45,7.83,8.66,242.0,15.08,81.56,5.68,-999.0,22.55,18.99,23.01,6.77,4.84,101.3,7.14,91.36
1984,7,15,7.58,6.63,7.34,257.06,14.47,78.62,1.93,-999.0,22.52,18.3,23.02,6.69,4.0,84.7,7.17,91.34
1984,7,16,8.09,4.12,3.85,267.31,13.49,75.81,1.73,-999.0,22.05,17.23,22.81,8.4,4.42,93.5,7.19,91.31
1984,7,17,9.31,4.3,5.12,265.31,13.67,77.88,3.03,-999.0,21.69,17.42,22.14,7.46,4.56,97.0,7.32,91.21
1984,7,18,9.06,4.64,5.17,264.81,13.85,74.0,0.78,-999.0,22.97,17.61,24.07,9.21,4.42,96.7,7.3,91.21
1984,7,19,7.77,5.16,5.2,261.06,13.0,71.25,1.47,-999.0,22.76,16.62,24.08,11.92,4.13,90.4,7.26,91.27
1984,7,20,5.79,4.39,4.26,268.5,13.24,73.06,0.23,-999.0,22.69,16.88,23.83,11.39,5.17,109.6,7.2,91.37
1984,7,21,4.66,4.45,3.36,281.81,13.43,75.62,2.05,-999.0,22.07,17.12,22.84,8.45,5.51,116.1,7.2,91.48
1984,7,22,3.58,3.76,2.91,271.81,14.16,78.44,5.22,-999.0,22.29,17.96,23.41,8.24,5.51,115.9,7.2,91.47
1984,7,23,4.12,2.7,2.8,266.12,14.16,74.75,3.97,-999.0,23.35,17.98,24.94,10.93,5.52,116.2,7.2,91.42
1984,7,24,5.01,2.67,3.14,275.0,14.1,78.19,2.24,-999.0,22.21,17.93,23.4,7.86,5.22,109.4,7.21,91.45
1984,7,25,4.81,3.43,3.95,279.25,13.49,75.5,2.34,-999.0,22.25,17.22,23.36,9.28,5.06,107.0,7.34,91.49
1984,7,26,5.66,4.41,4.25,275.62,14.16,78.25,11.11,-999.0,22.38,17.99,23.37,9.8,4.65,101.3,7.31,91.53
1984,7,27,5.78,3.49,3.19,272.19,14.59,79.06,2.66,-999.0,22.67,18.44,23.73,10.12,4.55,98.6,7.34,91.47
1984,7,28,6.64,5.01,4.14,280.19,14.04,75.94,12.45,-999.0,22.83,17.83,23.81,9.19,5.17,109.4,7.38,91.42
1984,7,29,6.0,4.6,3.7,279.06,13.73,77.19,4.65,-999.0,22.01,17.5,22.85,8.16,5.53,116.5,7.21,91.38
1984,7,30,6.82,4.41,4.23,275.44,13.12,72.81,0.55,-999.0,22.62,16.8,23.73,10.67,4.3,90.5,7.18,91.39
1984,7,31,6.6,3.27,3.16,272.25,13.61,81.5,16.19,-999.0,20.84,17.34,21.26,7.2,4.03,85.1,7.2,91.4
1984,8,1,7.09,4.92,4.85,269.56,13.79,80.31,5.96,-999.0,21.4,17.61,21.61,7.5,3.54,75.8,7.08,91.27
1984,8,2,7.02,6.0,6.05,265.88,13.98,76.0,2.73,-999.0,22.82,17.79,23.77,10.48,5.46,114.2,7.2,91.36
1984,8,3,6.79,3.96,3.65,263.06,14.16,75.56,0.44,-999.0,23.1,18.05,24.04,10.47,4.48,98.0,7.17,91.46
1984,8,4,6.3,4.09,3.54,260.31,13.67,73.06,0.02,-999.0,23.2,17.49,24.29,10.84,6.01,125.9,7.16,91.55
1984,8,5,5.95,4.45,4.09,263.38,13.43,77.31,0.02,-999.0,21.71,17.2,22.44,8.07,6.56,134.6,7.19,91.54
1984,8,6,6.35,3.84,2.92,270.31,13.43,71.5,0.07,-999.0,23.24,17.15,24.6,12.1,6.12,126.8,7.29,91.44
1984,8,7,7.8,3.87,3.75,274.19,13.55,72.0,0.03,-999.0,23.22,17.34,24.37,10.88,4.33,91.3,7.16,91.44
1984,8,8,8.03,4.84,4.68,273.44,13.55,73.81,9.25,-999.0,22.87,17.31,24.04,11.39,3.92,83.2,7.08,91.41
1984,8,9,7.62,4.62,4.03,279.25,13.61,71.88,0.94,-999.0,23.59,17.4,24.79,13.22,5.99,124.4,6.68,91.4
1984,8,10,7.64,4.74,4.36,272.44,13.67,71.5,0.06,-999.0,23.61,17.44,24.85,11.89,6.38,131.8,6.88,91.39
1984,8,11,7.27,4.72,4.37,275.25,13.0,68.19,0.0,-999.0,23.78,16.66,25.19,12.98,5.64,119.8,7.17,91.5
1984,8,12,7.0,5.27,5.31,275.38,13.24,69.25,0.0,-999.0,23.83,16.99,25.3,13.22,6.43,132.9,7.16,91.5
1984,8,13,7.73,4.79,4.63,280.38,13.43,70.0,0.0,-999.0,23.79,17.19,25.2,13.0,5.97,123.9,7.22,91.42
1984,8,14,7.27,4.42,4.33,278.12,13.67,69.75,0.01,-999.0,23.98,17.44,25.33,11.23,4.84,101.8,7.27,91.31
1984,8,15,7.48,3.73,3.4,273.81,13.92,70.69,0.54,-999.0,24.03,17.68,25.42,11.7,4.74,99.9,7.03,91.27
1984,8,16,7.52,5.99,5.62,271.94,13.55,70.62,0.81,-999.0,23.75,17.28,25.08,10.92,5.75,119.8,7.18,91.34
1984,8,17,7.19,4.88,4.52,270.5,13.49,69.06,0.04,-999.0,24.15,17.25,25.76,12.51,5.23,109.6,7.08,91.39
1984,8,18,7.49,5.2,5.05,268.0,13.55,71.69,0.11,-999.0,23.34,17.31,24.54,10.93,6.54,134.5,7.05,91.47
1984,8,19,6.8,3.7,3.19,269.25,13.49,68.62,0.08,-999.0,24.37,17.22,26.03,13.98,7.04,145.6,7.19,91.5
1984,8,20,5.88,3.81,2.7,273.25,13.49,68.12,0.05,-999.0,24.28,17.27,25.73,12.83,5.73,121.1,7.17,91.55
1984,8,21,6.14,3.38,2.97,275.25,13.55,68.81,1.34,-999.0,24.23,17.29,25.64,12.23,4.28,92.9,7.2,91.56
1984,8,22,4.65,4.28,3.21,278.06,14.16,75.31,7.7,-999.0,23.14,18.01,23.77,9.15,6.98,143.9,7.26,91.55
1984,8,23,4.5,4.22,2.8,271.44,14.28,76.5,3.99,-999.0,23.13,18.18,24.13,10.77,6.35,131.3,7.13,91.6
1984,8,24,4.5,2.72,2.04,281.75,13.98,73.38,4.11,-999.0,23.58,17.8,25.03,11.74,5.51,116.2,7.02,91.63
1984,8,25,4.57,2.58,2.76,283.25,13.61,71.0,0.88,-999.0,23.83,17.37,25.18,12.66,5.87,122.3,6.79,91.53
1984,8,26,5.21,1.97,1.76,280.75,13.73,70.06,0.87,-999.0,24.07,17.5,25.28,11.79,5.4,113.2,7.14,91.45
1984,8,27,5.44,3.19,2.25,274.38,13.55,70.81,0.03,-999.0,23.62,17.33,24.77,11.2,7.01,144.0,7.16,91.52
1984,8,28,4.94,2.92,2.15,272.12,13.55,68.19,0.0,-999.0,24.46,17.28,26.13,13.26,5.78,122.2,7.09,91.56
1984,8,29,6.0,4.19,3.27,271.56,14.04,72.38,0.23,-999.0,23.69,17.87,24.64,10.73,6.59,135.3,7.12,91.57
1984,8,30,6.96,4.05,4.01,271.0,13.85,73.19,0.38,-999.0,23.33,17.65,24.52,12.3,5.69,118.8,7.2,91.42
1984,8,31,7.76,4.82,5.23,274.56,13.61,70.94,0.2,-999.0,23.73,17.39,25.04,12.2,6.24,128.7,6.98,91.33
1984,9,1,7.39,4.52,4.48,277.12,13.61,70.69,0.22,-999.0,23.85,17.37,25.04,12.59,5.57,115.7,7.02,91.35
1984,9,2,6.66,4.44,4.63,280.38,13.67,71.44,0.69,-999.0,23.6,17.44,24.83,11.87,6.06,125.7,7.03,91.43
1984,9,3,5.03,5.87,5.14,284.56,14.28,77.94,0.58,-999.0,22.58,18.16,23.23,8.02,6.0,124.8,6.81,91.5
1984,9,4,4.97,3.71,3.09,274.94,13.79,72.88,0.34,-999.0,23.45,17.59,24.25,10.8,5.51,115.5,7.02,91.54
1984,9,5,5.18,3.2,2.23,274.75,13.55,70.56,0.01,-999.0,23.82,17.33,25.15,11.18,5.5,115.4,7.01,91.64
1984,9,6,4.92,2.55,2.4,285.44,13.18,67.44,0.85,-999.0,24.43,16.86,26.05,13.62,5.73,120.4,7.11,91.69
1984,9,7,4.96,2.19,3.12,296.69,13.12,68.31,0.76,-999.0,24.12,16.79,25.65,13.84,6.11,126.4,7.18,91.68
1984,9,8,5.26,2.29,2.7,301.75,12.7,64.75,0.18,-999.0,24.56,16.19,26.14,13.7,5.98,124.0,6.61,91.57
1984,9,9,5.58,2.34,2.57,299.94,12.7,64.56,0.03,-999.0,24.31,16.16,25.74,11.08,5.37,111.4,6.96,91.47
1984,9,10,5.72,2.45,1.79,286.75,12.39,66.38,0.08,-999.0,23.49,15.78,24.84,11.76,5.72,119.3,6.77,91.37
1984,9,11,5.97,3.62,3.2,255.69,12.45,69.81,0.34,-999.0,22.69,15.95,24.03,12.3,5.2,110.1,7.05,91.42
1984,9,12,5.59,3.2,2.93,239.62,12.51,68.38,0.61,-999.0,23.33,16.1,24.9,13.62,5.4,113.4,7.08,91.62
1984,9,13,4.2,2.4,3.32,248.81,12.39,67.0,0.01,-999.0,23.54,15.85,24.9,14.06,6.15,127.7,6.99,91.68
1984,9,14,1.65,2.34,4.04,251.19,12.57,62.0,0.0,-999.0,25.32,16.01,27.9,15.0,6.41,130.8,7.02,91.69
1984,9,15,1.69,3.13,3.66,200.38,13.67,72.56,0.58,-999.0,22.84,17.5,23.69,5.13,5.56,116.5,7.09,91.83
1984,9,16,1.17,2.17,3.0,183.31,13.92,68.25,6.77,-999.0,24.76,17.78,26.51,12.79,2.8,60.3,6.84,91.8
1984,9,17,4.59,6.91,7.61,249.62,14.65,79.25,7.54,-999.0,22.64,18.54,23.64,7.07,2.05,45.2,6.86,91.72
1984,9,18,2.86,2.78,3.76,317.94,13.79,80.25,6.47,-999.0,21.46,17.63,21.8,7.3,2.77,61.0,6.87,91.56
1984,9,19,2.09,2.24,2.54,214.62,14.4,79.44,5.05,-999.0,22.58,18.26,23.84,10.24,3.96,85.3,6.87,91.51
1984,9,20,1.84,3.23,3.88,99.62,13.98,73.69,0.71,-999.0,23.45,17.78,24.6,10.36,4.67,99.4,6.97,91.59
1984,9,21,2.72,1.61,3.48,113.88,14.28,74.06,1.53,-999.0,23.62,18.12,24.51,9.37,5.79,121.0,6.88,91.71
1984,9,22,2.43,1.95,2.02,113.5,14.16,75.5,6.03,-999.0,23.17,17.97,24.15,9.39,6.43,131.7,6.93,91.68
1984,9,23,1.87,1.34,3.82,101.5,13.0,66.75,0.99,-999.0,24.3,16.63,25.94,13.48,6.45,131.7,6.95,91.51
1984,9,24,2.22,3.41,5.69,128.19,13.55,66.38,2.65,-999.0,24.88,17.21,26.59,13.7,5.99,122.5,6.85,91.4
1984,9,25,2.86,2.53,3.62,114.62,14.04,69.0,1.52,-999.0,25.05,17.82,26.7,13.43,4.48,95.8,6.73,91.46
1984,9,26,1.34,3.0,4.12,210.75,14.95,73.5,4.27,-999.0,24.59,18.87,26.43,11.38,6.36,130.7,6.69,91.52
1984,9,27,1.59,1.96,2.09,155.62,15.26,76.25,9.32,-999.0,24.17,19.15,25.46,11.04,5.26,110.5,6.74,91.44
1984,9,28,1.83,3.77,4.23,80.25,14.95,75.38,17.01,-999.0,24.05,18.8,24.94,9.35,4.62,99.5,6.76,91.42
1984,9,29,2.34,4.25,4.93,83.0,14.71,83.25,4.77,-999.0,21.8,18.63,22.12,6.75,3.94,86.2,6.74,91.4
1984,9,30,2.73,2.42,1.1,175.88,14.65,84.31,13.59,-999.0,21.46,18.48,21.76,6.7,3.8,83.1,6.72,91.26
1984,10,1,3.77,4.49,5.35,210.25,15.38,88.25,17.53,-999.0,21.4,19.26,21.64,6.9,2.77,60.3,6.84,91.22
1984,10,2,5.64,4.41,4.85,90.44,15.62,90.31,33.58,-999.0,21.19,19.51,21.05,5.22,3.25,70.0,6.82,91.23
1984,10,3,3.19,4.17,3.25,91.81,15.26,86.38,12.63,-999.0,21.75,19.19,22.0,7.01,3.74,81.1,6.65,91.38
1984,10,4,2.68,2.83,2.34,132.06,15.99,87.25,18.87,-999.0,22.38,19.96,22.95,8.22,4.15,89.9,6.62,91.48
1984,10,5,2.06,1.38,3.38,167.56,16.42,87.06,4.44,-999.0,22.83,20.39,23.45,7.47,4.57,98.3,6.6,91.49
1984,10,6,3.3,3.67,3.91,250.12,15.93,84.06,10.25,-999.0,22.96,19.91,23.41,7.55,3.25,71.0,6.6,91.54
1984,10,7,2.61,3.16,3.34,245.56,15.75,86.56,1.64,-999.0,22.19,19.7,22.59,6.21,4.2,90.7,6.59,91.48
1984,10,8,2.48,2.09,3.73,189.69,16.36,85.94,4.07,-999.0,22.98,20.28,23.66,8.27,4.02,87.0,6.57,91.45
1984,10,9,3.95,2.04,2.59,244.81,15.26,86.56,4.78,-999.0,21.73,19.23,22.15,6.96,4.09,88.4,6.55,91.69
1984,10,10,4.71,2.61,2.34,250.06,13.73,84.69,2.34,-999.0,20.42,17.57,20.45,6.38,4.37,93.3,6.63,91.84
1984,10,11,5.26,3.57,2.64,245.69,12.76,83.25,0.13,-999.0,19.62,16.44,19.62,7.53,5.26,110.8,6.59,91.77
1984,10,12,5.56,4.21,3.25,263.69,14.59,84.62,0.14,-999.0,21.36,18.45,21.78,9.29,5.03,106.5,6.6,91.66
1984,10,13,3.9,2.84,1.14,283.81,15.38,88.75,51.5,-999.0,21.37,19.34,21.53,6.51,4.47,95.7,6.57,91.7
1984,10,14,3.55,2.95,2.12,294.25,14.4,82.19,1.9,-999.0,21.79,18.31,22.33,8.49,4.93,105.0,6.56,91.73
1984,10,15,2.84,2.79,3.47,303.12,14.22,82.38,0.11,-999.0,21.58,18.15,22.15,9.01,6.12,126.9,6.53,91.81
1984,10,16,1.88,2.65,4.16,289.81,14.04,81.25,0.0,-999.0,21.62,17.91,22.48,9.62,4.86,102.2,6.07,91.73
1984,10,17,2.14,3.2,3.72,233.75,13.98,81.62,0.0,-999.0,21.29,17.83,21.62,6.66,4.92,104.2,6.02,91.62
1984,10,18,1.27,2.47,4.59,138.25,14.04,78.06,0.0,-999.0,22.27,17.91,22.94,10.8,5.59,116.7,6.31,91.65
1984,10,19,1.33,1.86,2.45,223.62,13.98,73.56,0.0,-999.0,23.19,17.83,23.21,11.41,5.68,118.4,6.11,91.77
1984,10,20,1.56,2.77,3.45,167.25,14.71,80.88,0.0,-999.0,22.41,18.69,23.17,10.23,5.75,120.8,6.21,91.87
1984,10,21,2.6,2.66,3.5,162.06,15.2,84.19,0.11,-999.0,22.22,19.22,22.94,7.59,5.31,110.9,6.39,91.89
1984,10,22,3.17,2.02,2.47,251.94,13.85,78.69,0.34,-999.0,21.9,17.68,22.34,8.98,4.76,101.2,6.09,91.93
1984,10,23,2.54,1.23,3.09,318.69,13.85,80.62,0.82,-999.0,21.56,17.74,22.15,10.11,5.41,113.5,6.27,91.93
1984,10,24,2.62,2.37,2.7,233.69,15.01,84.12,14.28,-999.0,22.11,19.0,22.8,10.67,4.77,101.3,6.26,91.87
1984,10,25,2.48,1.65,3.41,72.19,14.59,80.19,1.51,-999.0,22.53,18.5,23.1,8.05,4.1,88.0,6.24,91.81
1984,10,26,2.55,2.26,2.34,70.12,14.83,82.69,1.8,-999.0,22.15,18.77,22.64,8.46,4.73,100.7,6.22,91.77
1984,10,27,2.62,1.62,3.32,80.38,13.92,79.88,0.2,-999.0,21.87,17.81,22.4,10.26,4.63,98.4,6.19,91.74
1984,10,28,3.0,2.31,4.66,83.88,12.76,76.0,0.45,-999.0,21.51,16.44,21.9,11.62,5.72,118.7,6.23,91.72
1984,10,29,3.08,2.41,2.98,90.81,12.27,75.19,0.55,-999.0,20.94,15.8,21.28,13.08,6.01,123.3,6.16,91.75
1984,10,30,3.05,2.98,4.38,92.88,12.51,78.12,0.1,-999.0,20.51,16.09,20.76,11.01,4.96,104.5,6.05,91.78
1984,10,31,3.32,3.15,4.2,71.0,12.08,75.31,0.0,-999.0,20.71,15.58,21.01,11.94,5.39,112.1,5.85,91.82
1984,11,1,3.27,2.9,2.8,60.81,12.76,77.69,0.02,-999.0,21.03,16.41,21.69,12.27,5.54,115.0,5.93,91.83
1984,11,2,3.39,2.53,2.45,74.31,14.16,83.88,0.06,-999.0,21.16,18.11,21.6,8.42,4.75,100.8,5.92,91.86
1984,11,3,3.15,2.14,1.95,89.44,14.04,79.0,0.09,-999.0,22.25,17.93,23.11,11.09,5.62,115.5,5.96,91.91
1984,11,4,3.02,2.08,2.01,89.06,14.59,83.12,1.73,-999.0,21.83,18.54,22.48,7.88,4.25,90.9,6.09,91.88
1984,11,5,3.55,3.05,1.54,87.12,13.67,80.94,2.2,-999.0,21.38,17.53,21.92,10.09,4.01,86.2,6.08,91.91
1984,11,6,3.67,3.76,3.56,79.69,12.39,78.56,0.86,-999.0,20.48,15.98,20.91,12.6,5.79,120.1,6.05,91.92
1984,11,7,3.87,4.41,3.09,75.0,12.94,77.56,0.13,-999.0,21.26,16.64,21.8,11.48,5.03,105.3,6.01,91.86
1984,11,8,3.16,2.94,1.8,72.62,13.24,77.56,0.03,-999.0,21.7,17.01,22.56,12.26,5.4,112.2,5.8,91.79
1984,11,9,3.59,3.38,2.78,66.62,13.79,75.88,0.07,-999.0,22.8,17.6,23.51,11.52,5.54,114.4,5.77,91.72
1984,11,10,3.74,3.41,4.14,66.12,11.6,70.69,0.02,-999.0,21.55,14.82,22.02,12.06,4.77,100.6,5.98,91.74
1984,11,11,4.8,4.48,4.16,48.81,10.8,68.06,0.01,-999.0,21.18,13.74,21.64,13.58,3.59,77.2,5.95,91.74
1984,11,12,4.92,4.19,2.48,85.69,14.28,80.06,0.4,-999.0,22.05,18.13,22.58,11.16,4.21,90.0,5.94,91.58
1984,11,13,4.35,3.32,2.18,246.5,15.2,84.69,1.2,-999.0,22.12,19.15,22.7,8.2,3.26,70.9,5.94,91.58
1984,11,14,4.49,4.05,2.88,102.81,15.08,82.0,1.03,-999.0,22.68,19.05,23.26,9.83,3.56,76.1,5.94,91.58
1984,11,15,4.51,3.23,2.05,56.88,14.71,82.62,1.49,-999.0,22.08,18.65,22.63,9.2,4.75,99.7,5.73,91.59
1984,11,16,3.85,2.99,2.08,105.06,14.16,84.88,2.07,-999.0,20.94,18.05,21.47,8.35,4.86,101.2,5.73,91.83
1984,11,17,4.39,4.05,2.83,89.44,14.04,82.12,2.08,-999.0,21.52,17.94,22.27,10.1,4.71,99.3,5.69,91.94
1984,11,18,3.82,2.61,2.41,79.06,13.73,78.75,0.42,-999.0,22.01,17.61,22.83,9.85,4.84,101.0,5.7,91.95
1984,11,19,3.2,2.19,3.52,85.19,12.15,72.38,0.1,-999.0,21.77,15.58,22.58,11.45,4.77,98.1,5.81,91.93
1984,11,20,2.5,2.0,4.97,64.19,11.72,70.56,0.27,-999.0,21.78,15.11,22.81,13.25,4.76,97.8,5.8,91.91
1984,11,21,2.68,2.86,5.02,97.38,11.35,68.69,0.11,-999.0,21.74,14.51,22.83,12.21,5.37,107.8,5.77,91.9
1984,11,22,2.7,3.16,5.62,77.94,10.93,68.06,0.03,-999.0,21.43,14.01,22.58,13.41,5.34,107.4,5.74,91.95
1984,11,23,3.42,2.8,3.88,74.5,10.38,66.25,0.0,-999.0,20.94,13.17,22.05,13.52,5.18,105.1,5.72,91.97
1984,11,24,3.39,2.91,4.8,65.12,10.62,67.56,0.0,-999.0,21.06,13.48,22.1,13.54,4.92,100.6,5.72,91.98
1984,11,25,4.22,2.56,2.23,64.5,11.54,72.31,0.23,-999.0,20.73,14.9,21.6,10.7,4.56,95.2,5.66,92.0
1984,11,26,4.48,2.21,2.19,49.94,10.93,71.94,0.15,-999.0,19.84,14.04,20.53,11.47,4.86,99.6,5.67,92.02
1984,11,27,5.01,4.73,4.49,40.5,12.08,77.56,0.07,-999.0,20.01,15.59,20.48,10.25,5.33,108.0,5.61,91.89
1984,11,28,4.21,3.19,4.0,39.75,12.21,72.56,0.0,-999.0,21.65,15.76,22.73,13.32,5.44,109.2,5.62,91.8
1984,11,29,3.69,2.62,3.45,46.31,11.41,69.12,0.0,-999.0,21.66,14.69,22.77,13.2,5.17,106.1,5.68,91.79
1984,11,30,4.99,4.59,3.28,35.94,11.47,71.38,0.0,-999.0,20.69,14.67,21.42,13.0,5.11,105.1,5.58,91.8
1984,12,1,6.09,6.99,7.09,24.94,14.1,86.12,0.43,-999.0,20.48,17.9,20.69,6.39,1.05,23.9,5.84,91.49
1984,12,2,6.32,5.59,5.27,104.62,15.01,82.69,6.94,-999.0,22.4,18.96,22.98,7.87,2.74,58.2,5.83,91.42
1984,12,3,4.23,3.87,2.35,99.81,14.83,80.94,0.91,-999.0,22.73,18.81,23.48,10.25,4.03,83.3,5.82,91.69
1984,12,4,3.89,2.41,2.34,108.12,13.85,75.94,0.29,-999.0,22.9,17.68,24.0,11.8,2.66,56.8,5.81,91.82
1984,12,5,3.77,3.78,4.55,95.19,12.82,72.19,0.07,-999.0,22.79,16.44,23.83,12.44,4.4,90.0,5.8,91.84
1984,12,6,3.85,3.18,4.25,86.31,11.47,70.44,0.01,-999.0,21.49,14.73,22.47,13.53,4.51,91.6,5.79,91.8
1984,12,7,3.55,3.59,5.28,86.62,10.44,67.12,0.0,-999.0,20.95,13.2,21.89,14.66,5.52,109.5,5.73,91.86
1984,12,8,3.65,2.89,4.42,84.69,8.61,61.75,0.0,-999.0,19.94,10.19,20.6,17.77,5.4,107.3,5.63,91.9
1984,12,9,2.88,2.17,4.27,75.25,8.67,60.44,0.0,-999.0,20.62,9.84,21.58,15.11,5.5,109.5,5.84,91.86
1984,12,10,2.7,1.98,4.41,70.25,9.34,61.38,0.0,-999.0,21.13,11.47,22.01,17.08,5.51,109.1,5.7,91.81
1984,12,11,3.49,2.9,4.12,72.0,8.12,57.94,0.0,-999.0,20.24,9.25,20.78,17.02,5.1,101.1,5.65,91.91
1984,12,12,3.44,2.32,5.01,83.69,7.08,53.0,0.0,-999.0,19.65,7.3,20.09,17.91,5.55,109.3,5.82,91.87
1984,12,13,3.05,2.9,5.09,103.31,7.2,53.69,0.0,-999.0,19.76,7.44,20.01,17.75,5.51,108.5,5.65,91.75
